,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
349,2018,08-16,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.325,0.388,0.619,1.007,23,0.81,0.39,0.091
350,2018,09-04,0,1,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0.325,0.388,0.618,1.006,20,0.92,-0.29,0.014
351,2018,09-05,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.325,0.389,0.615,1.004,13,0.83,-0.33,-0.033
352,2018,09-06,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0.326,0.389,0.613,1.001,20,0.70,-1.05,0.019
353,2018,09-07,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.329,0.390,0.618,1.008,12,0.58,0.27,0.002
354,2018,09-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.326,0.387,0.612,0.999,10,0.83,-0.96,-0.077
355,2018,09-09,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.323,0.386,0.608,0.994,15,1.04,-0.90,-0.089
356,2018,09-11,2,3,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0.326,0.387,0.613,1.001,17,0.98,0.72,0.347
357,2018,09-12,1,1,0,0,1,4,3,0,0,0,0,0,2,0,0,0,0.324,0.386,0.615,1.001,24,0.62,0.89,0.187
358,2018,09-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.322,0.382,0.610,0.992,21,0.95,-0.67,-0.095
359,2018,09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0.380,0.606,0.986,12,1.16,-1.43,-0.131
360,2018,09-15,1,2,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0.321,0.381,0.614,0.995,12,0.31,0.79,0.000
361,2018,09-16,1,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0.323,0.382,0.617,0.999,14,0.64,-0.30,-0.069
362,2018,09-18,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.322,0.381,0.614,0.995,11,0.77,0.09,-0.026
363,2018,09-19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.319,0.379,0.609,0.988,26,1.64,0.60,0.138
364,2018,09-20,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.318,0.378,0.604,0.982,22,0.48,-0.33,0.063
365,2018,09-21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.317,0.377,0.601,0.978,6,1.48,-0.50,-0.067
366,2018,09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.375,0.598,0.972,18,0.39,-0.77,-0.029
367,2018,09-23,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.315,0.375,0.595,0.969,23,1.19,0.20,0.016
368,2018,09-25,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.314,0.374,0.592,0.966,21,0.39,-0.38,-0.040
369,2018,09-26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.312,0.371,0.588,0.959,12,0.63,-0.55,-0.016
370,2018,09-27,1,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0.313,0.372,0.593,0.965,18,1.19,0.68,0.054
371,2018,09-28,0,2,0,0,0,2,1,1,0,2,0,1,0,0,0,0,0.315,0.376,0.593,0.969,19,1.35,1.05,0.072
372,2018,09-29,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.315,0.377,0.592,0.968,17,0.82,0.54,0.040
373,2018,09-30,1,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0.314,0.376,0.591,0.967,15,1.21,0.71,0.083
374,2018,10-03,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.314,0.375,0.588,0.963,16,1.56,-0.62,-0.026
375,2018,10-04,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.311,0.372,0.584,0.956,13,1.20,-1.26,-0.116
376,2018,10-06,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.309,0.372,0.580,0.952,19,0.81,-0.70,-0.080
377,2018,10-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.307,0.368,0.575,0.943,24,0.38,-1.47,-0.034
378,2018,10-10,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0.307,0.369,0.575,0.944,13,0.99,-0.50,-0.046
379,2018,10-13,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.306,0.369,0.573,0.942,14,0.80,0.88,0.060
380,2018,10-19,1,2,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0.500,0.600,1.000,1.600,25,2.37,-0.31,-0.103
381,2018,10-20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.400,0.556,0.956,29,1.59,-1.65,-0.153
382,2018,10-22,1,2,0,0,1,5,1,0,0,0,0,0,0,1,0,0,0.385,0.429,0.769,1.198,16,1.21,0.57,0.192
383,2018,10-23,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.353,0.389,0.706,1.095,13,1.49,-0.98,-0.122
